# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 24 19:39:48 2019
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_steff,koi_srad
11296437,K06237.02,,CANDIDATE,47.144047830,,,,
11341164,K06238.01,,CANDIDATE,197.054315740,,,,
11462969,K06239.01,,CANDIDATE,406.496216000,,,,
11462969,K06239.02,,CANDIDATE,491.615168140,,,,
11516930,K06240.01,,FALSE POSITIVE,4.768540307,,,,
11558882,K06241.01,,FALSE POSITIVE,73.918586150,,,,
11656928,K06242.01,,CANDIDATE,212.435036740,,,,
11656928,K06242.02,,CANDIDATE,76.839945970,,,,
11656928,K06242.03,,CANDIDATE,78.866840000,,,,
11673686,K06243.01,,FALSE POSITIVE,4.618767943,,,,
11724210,K06244.01,,FALSE POSITIVE,5.746017234,,,,
11775507,K06245.01,,CANDIDATE,144.102562000,,,,
11775507,K06245.02,,CANDIDATE,112.317402000,,,,
11775507,K06245.03,,FALSE POSITIVE,276.323601460,,,,
11856178,K06246.01,,CANDIDATE,9.133150620,,,,
11867071,K06247.01,,FALSE POSITIVE,3.963787093,,,,
11975363,K06248.01,,FALSE POSITIVE,1.759208679,,,,
12207117,K06249.01,,FALSE POSITIVE,1.603179400,,,,
12367464,K06250.01,,FALSE POSITIVE,1.853209359,,,,
12470041,K06251.01,,FALSE POSITIVE,14.667694620,,,,
1026032,K06252.01,,FALSE POSITIVE,8.460438928,,,,
1293379,K06253.01,,CANDIDATE,27.556452000,,,,
1433531,K06254.01,,FALSE POSITIVE,567.713290000,,,,
1717528,K06255.01,,FALSE POSITIVE,9.313920710,,,,
1871483,K06256.01,,CANDIDATE,14.137062000,,,,
2012722,K06257.01,,FALSE POSITIVE,2.325399680,,,,
2013883,K06258.01,,FALSE POSITIVE,0.764597756,,,,
2161949,K06259.01,,CANDIDATE,4.781139420,,,,
2161949,K06259.02,,CANDIDATE,7.188640640,,,,
2162994,K06260.01,,FALSE POSITIVE,4.101595158,,,,
2167444,K06261.01,,FALSE POSITIVE,2.435740460,,,,
2283362,K06262.01,,CANDIDATE,0.673141323,,,,
2301068,K06263.01,,CANDIDATE,8.609653520,,,,
2305372,K06264.01,,FALSE POSITIVE,1.404691820,,,,
2306740,K06265.01,,FALSE POSITIVE,10.306982793,,,,
2308957,K06266.01,,FALSE POSITIVE,1.109841858,,,,
2422820,K06267.01,,CANDIDATE,13.891115200,,,,
2437452,K06268.01,,FALSE POSITIVE,7.234965722,,,,
2437804,K06269.01,,FALSE POSITIVE,7.453017170,,,,
2438061,K06270.01,,FALSE POSITIVE,2.442941283,,,,
2438062,K06271.01,,FALSE POSITIVE,2.442957270,,,,
2438517,K06272.01,,FALSE POSITIVE,3.315876880,,,,
2442084,K06273.01,,FALSE POSITIVE,49.788613011,,,,
2449245,K06274.01,,CANDIDATE,18.177292700,,,,
2450716,K06275.01,,FALSE POSITIVE,1.386079730,,,,
2557350,K06276.01,,CANDIDATE,3.098728340,,,,
2557430,K06277.01,,FALSE POSITIVE,0.648868342,,,,
2568971,K06278.01,,FALSE POSITIVE,5.088582739,,,,
2570505,K06279.01,,FALSE POSITIVE,1.891293380,,,,
2570767,K06280.01,,FALSE POSITIVE,1.891244530,,,,
2571075,K06281.01,,FALSE POSITIVE,1.891342010,,,,
2576692,K06282.01,,FALSE POSITIVE,87.878261910,,,,
2580872,K06283.01,,FALSE POSITIVE,15.926632768,,,,
2583777,K06284.01,,FALSE POSITIVE,0.958116585,,,,
2693092,K06285.01,,FALSE POSITIVE,39.841522897,,,,
2708156,K06286.01,,FALSE POSITIVE,1.891268461,,,,
2708172,K06287.01,,FALSE POSITIVE,1.891144410,,,,
2708445,K06288.01,,FALSE POSITIVE,1.891177230,,,,
2708614,K06289.01,,FALSE POSITIVE,52.884577000,,,,
2711114,K06290.01,,FALSE POSITIVE,1.429439352,,,,
2716979,K06291.01,,CANDIDATE,8.832419300,,,,
2720354,K06292.01,,FALSE POSITIVE,2.821328194,,,,
2834463,K06293.01,,CANDIDATE,5.888369410,,,,
2852560,K06294.01,,FALSE POSITIVE,11.961308501,,,,
2856960,K06295.01,,FALSE POSITIVE,204.280255000,,,,
2860594,K06296.01,,FALSE POSITIVE,5.499941793,,,,
2860788,K06297.01,,FALSE POSITIVE,2.629870555,,,,
2969638,K06298.01,,FALSE POSITIVE,1.973621590,,,,
2970670,K06299.01,,CANDIDATE,0.947554749,,,,
2973509,K06300.01,,FALSE POSITIVE,6.627611990,,,,
2994092,K06301.01,,CANDIDATE,50.271927000,,,,
2998124,K06302.01,,FALSE POSITIVE,28.597880332,,,,
3098194,K06303.01,,FALSE POSITIVE,30.476518853,,,,
3102024,K06304.01,,FALSE POSITIVE,13.782522208,,,,
3110937,K06305.01,,FALSE POSITIVE,1.891216560,,,,
3115480,K06306.01,,FALSE POSITIVE,3.693702974,,,,
3120320,K06307.01,,FALSE POSITIVE,10.265613245,,,,
3127817,K06308.01,,FALSE POSITIVE,2.163569702,,,,
3228740,K06309.01,,FALSE POSITIVE,0.730956716,,,,
3230206,K06310.01,,FALSE POSITIVE,7.047150730,,,,
3230227,K06311.01,,FALSE POSITIVE,7.047106212,,,,
3241619,K06312.01,,FALSE POSITIVE,1.703347524,,,,
3241662,K06313.01,,FALSE POSITIVE,1.703329150,,,,
3245000,K06314.01,,FALSE POSITIVE,20.413812000,,,,
3246867,K06315.01,,CANDIDATE,5.327371920,,,,
3247294,K06316.01,,FALSE POSITIVE,67.419585420,,,,
3248332,K06317.01,,FALSE POSITIVE,7.363572395,,,,
3249334,K06318.01,,CANDIDATE,5.902605860,,,,
3323289,K06319.01,,FALSE POSITIVE,33.693201537,,,,
3324069,K06320.01,,CANDIDATE,22.802650000,,,,
3327980,K06321.01,,FALSE POSITIVE,2.115510941,,,,
3329643,K06322.01,,FALSE POSITIVE,1.015044104,,,,
3335816,K06323.01,,FALSE POSITIVE,3.711013336,,,,
3337438,K06324.01,,FALSE POSITIVE,2.976062980,,,,
3337548,K06325.01,,FALSE POSITIVE,2.975860850,,,,
3339538,K06326.01,,FALSE POSITIVE,14.658013949,,,,
3341934,K06327.01,,FALSE POSITIVE,18.839487435,,,,
3343866,K06328.01,,FALSE POSITIVE,0.555973803,,,,
3346543,K06329.01,,CANDIDATE,12.470111100,,,,
3352751,K06330.01,,FALSE POSITIVE,3.495457889,,,,
3356193,K06331.01,,CANDIDATE,5.822981500,,,,
3427776,K06332.01,,FALSE POSITIVE,4.016680150,,,,
3437739,K06333.01,,FALSE POSITIVE,1.891341560,,,,
3440230,K06334.01,,FALSE POSITIVE,2.881100027,,,,
3441340,K06335.01,,FALSE POSITIVE,0.806277023,,,,
3448323,K06336.01,,FALSE POSITIVE,0.513482156,,,,
3458919,K06337.01,,FALSE POSITIVE,0.892061734,,,,
3542573,K06338.01,,FALSE POSITIVE,3.471399214,,,,
3543270,K06339.01,,FALSE POSITIVE,4.176929219,,,,
3544678,K06340.01,,FALSE POSITIVE,6.376219900,,,,
3545626,K06341.01,,CANDIDATE,9.781841930,,,,
3547178,K06342.01,,CANDIDATE,8.177075100,,,,
3548622,K06343.01,,CANDIDATE,569.450510000,,,,
3556742,K06344.01,,FALSE POSITIVE,0.823014905,,,,
3558803,K06345.01,,FALSE POSITIVE,1.353414369,,,,
3634169,K06346.01,,FALSE POSITIVE,2.959063700,,,,
3644174,K06347.01,,FALSE POSITIVE,1.806631432,,,,
3655326,K06348.01,,FALSE POSITIVE,15.066491533,,,,
3656322,K06349.01,,FALSE POSITIVE,1.831829703,,,,
3656700,K06350.01,,FALSE POSITIVE,0.738527259,,,,
3659940,K06351.01,,FALSE POSITIVE,0.896270930,,,,
3663494,K06352.01,,CANDIDATE,5.116836780,,,,
3733638,K06353.01,,CANDIDATE,10.071436900,,,,
3746248,K06354.01,,FALSE POSITIVE,0.622406980,,,,
3748855,K06355.01,,CANDIDATE,4.371989050,,,,
3748855,K06355.02,,CANDIDATE,6.728766060,,,,
3757588,K06356.01,,FALSE POSITIVE,24.090020650,,,,
3764411,K06357.01,,FALSE POSITIVE,4.415893300,,,,
3765692,K06358.01,,CANDIDATE,3.093832480,,,,
3766353,K06359.01,,FALSE POSITIVE,2.666961614,,,,
3830820,K06360.01,,FALSE POSITIVE,15.582794732,,,,
3831523,K06361.01,,FALSE POSITIVE,1.529283907,,,,
3834364,K06362.01,,FALSE POSITIVE,2.908454772,,,,
3836413,K06363.01,,FALSE POSITIVE,1.540396094,,,,
3836439,K06364.01,,FALSE POSITIVE,1.540395674,,,,
3838004,K06365.01,,FALSE POSITIVE,2.344138713,,,,
3851134,K06366.01,,FALSE POSITIVE,0.918493330,,,,
3851193,K06367.01,,FALSE POSITIVE,1.341078755,,,,
3854496,K06368.01,,CANDIDATE,9.458805400,,,,
3858757,K06369.01,,FALSE POSITIVE,25.953449400,,,,
3858767,K06370.01,,FALSE POSITIVE,3.495503350,,,,
3858884,K06371.01,,FALSE POSITIVE,25.951937210,,,,
3936061,K06372.01,,CANDIDATE,71.008017000,,,,
3938073,K06373.01,,FALSE POSITIVE,31.024310431,,,,
3972391,K06374.01,,FALSE POSITIVE,0.634131057,,,,
3972432,K06375.01,,CANDIDATE,2.908051470,,,,
3973002,K06376.01,,FALSE POSITIVE,1.992098705,,,,
3973504,K06377.01,,FALSE POSITIVE,4.318726936,,,,
4042088,K06378.01,,FALSE POSITIVE,3.225986840,,,,
4055092,K06379.01,,FALSE POSITIVE,76.453158130,,,,
4067549,K06380.01,,FALSE POSITIVE,7.698431197,,,,
4069063,K06381.01,,FALSE POSITIVE,0.504296702,,,,
4069213,K06382.01,,FALSE POSITIVE,5.194256813,,,,
4075064,K06383.01,,FALSE POSITIVE,61.422526570,,,,
4076061,K06384.01,,CANDIDATE,566.281760000,,,,
4076952,K06385.01,,FALSE POSITIVE,9.761172507,,,,
4078693,K06386.01,,FALSE POSITIVE,2.756536015,,,,
4142768,K06387.01,,FALSE POSITIVE,13.995853650,,,,
4149684,K06388.01,,FALSE POSITIVE,4.320850062,,,,
4150703,K06389.01,,FALSE POSITIVE,8.653237800,,,,
4157488,K06390.01,,FALSE POSITIVE,5.197420145,,,,
4160669,K06391.01,,FALSE POSITIVE,2.183517999,,,,
4171955,K06392.01,,FALSE POSITIVE,383.612480000,,,,
4174507,K06393.01,,FALSE POSITIVE,1.945914237,,,,
4180396,K06394.01,,FALSE POSITIVE,3.684337918,,,,
4245897,K06395.01,,FALSE POSITIVE,11.257061600,,,,
4252226,K06396.01,,FALSE POSITIVE,21.858963291,,,,
4261960,K06397.01,,FALSE POSITIVE,1.461270059,,,,
4269252,K06398.01,,FALSE POSITIVE,9.402233300,,,,
4274071,K06399.01,,CANDIDATE,6.768900760,,,,
4281895,K06400.01,,FALSE POSITIVE,9.543584955,,,,
4282390,K06401.01,,CANDIDATE,1.961343110,,,,
4284147,K06402.01,,FALSE POSITIVE,1.161102200,,,,
4349935,K06403.01,,FALSE POSITIVE,0.792023257,,,,
4352168,K06404.01,,FALSE POSITIVE,10.643743766,,,,
4356621,K06405.01,,FALSE POSITIVE,1.731795800,,,,
4357985,K06406.01,,FALSE POSITIVE,8.652985990,,,,
4367544,K06407.01,,FALSE POSITIVE,1.195634470,,,,
4372410,K06408.01,,FALSE POSITIVE,0.550537628,,,,
4372620,K06409.01,,CANDIDATE,19.931060200,,,,
4372961,K06410.01,,FALSE POSITIVE,2.534707970,,,,
4375101,K06411.01,,FALSE POSITIVE,61.259649560,,,,
4380283,K06412.01,,FALSE POSITIVE,0.872359598,,,,
4384793,K06413.01,,FALSE POSITIVE,374.318792000,,,,
4445630,K06414.01,,FALSE POSITIVE,5.627911313,,,,
4446411,K06415.01,,FALSE POSITIVE,0.629276550,,,,
4454219,K06416.01,,FALSE POSITIVE,1.225781340,,,,
4456622,K06417.01,,FALSE POSITIVE,0.751408792,,,,
4482738,K06418.01,,FALSE POSITIVE,0.866344816,,,,
4484312,K06419.01,,FALSE POSITIVE,2.242941070,,,,
4484356,K06420.01,,FALSE POSITIVE,0.572079631,,,,
4489844,K06421.01,,FALSE POSITIVE,0.822314545,,,,
4540632,K06422.01,,FALSE POSITIVE,31.005392846,,,,
4544623,K06423.01,,FALSE POSITIVE,2.189097000,,,,
4565985,K06424.01,,FALSE POSITIVE,17.511915340,,,,
4567118,K06425.01,,CANDIDATE,521.108260000,,,,
4569590,K06426.01,,FALSE POSITIVE,41.370163800,,,,
4574310,K06427.01,,FALSE POSITIVE,1.306220168,,,,
4575824,K06428.01,,FALSE POSITIVE,631.632000000,,,,
4578594,K06429.01,,FALSE POSITIVE,252.163862300,,,,
4587448,K06430.01,,FALSE POSITIVE,2.234160130,,,,
4633434,K06431.01,,FALSE POSITIVE,22.271198511,,,,
4661634,K06432.01,,FALSE POSITIVE,73.894163515,,,,
4665989,K06433.01,,FALSE POSITIVE,1.124033822,,,,
4671584,K06434.01,,FALSE POSITIVE,2.796661168,,,,
4678171,K06435.01,,FALSE POSITIVE,15.288709179,,,,
4681152,K06436.01,,FALSE POSITIVE,1.835922420,,,,
4725292,K06437.01,,FALSE POSITIVE,1.154950630,,,,
4729553,K06438.01,,FALSE POSITIVE,0.961292561,,,,
4736208,K06439.01,,FALSE POSITIVE,63.681928880,,,,
4737302,K06441.01,,FALSE POSITIVE,9.455586047,,,,
4739194,K06442.01,,FALSE POSITIVE,1.246585716,,,,
4739565,K06443.01,,FALSE POSITIVE,0.898932836,,,,
4740688,K06444.01,,FALSE POSITIVE,3.454232960,,,,
4753988,K06445.01,,FALSE POSITIVE,7.304451735,,,,
4757331,K06446.01,,FALSE POSITIVE,1.181046137,,,,
4758350,K06447.01,,FALSE POSITIVE,1.120997701,,,,
4758350,K06447.02,,CANDIDATE,91.649983000,,,,
4758368,K06448.01,,FALSE POSITIVE,1.874967748,,,,
4760959,K06449.01,,CANDIDATE,29.931517400,,,,
4764969,K06450.01,,CANDIDATE,0.602277579,,,,
4768756,K06451.01,,FALSE POSITIVE,2.404401120,,,,
4769824,K06452.01,,FALSE POSITIVE,21.926779000,,,,
4773155,K06453.01,,FALSE POSITIVE,25.706001174,,,,
4830859,K06454.01,,CANDIDATE,27.217385500,,,,
4832273,K06455.01,,FALSE POSITIVE,501.907030000,,,,
4839180,K06456.01,,FALSE POSITIVE,4.426344495,,,,
4840263,K06457.01,,FALSE POSITIVE,0.957823876,,,,
4840818,K06458.01,,FALSE POSITIVE,5.024768971,,,,
4847832,K06459.01,,FALSE POSITIVE,30.960216668,,,,
4851217,K06460.01,,FALSE POSITIVE,2.470283788,,,,
4851338,K06461.01,,FALSE POSITIVE,1.235164160,,,,
4851356,K06462.01,,FALSE POSITIVE,1.235134710,,,,
4862332,K06463.01,,FALSE POSITIVE,0.890333100,,,,
4862625,K06464.01,,FALSE POSITIVE,20.000242814,,,,
4862625,K06464.02,,FALSE POSITIVE,225.667160000,,,,
4862625,K06464.03,,CANDIDATE,541.742985000,,,,
4863369,K06465.01,,FALSE POSITIVE,4.247488860,,,,
4863753,K06466.01,,FALSE POSITIVE,1.000012952,,,,
4902030,K06467.01,,FALSE POSITIVE,0.878803439,,,,
4908495,K06468.01,,FALSE POSITIVE,1.560158562,,,,
4912589,K06469.01,,FALSE POSITIVE,34.188302705,,,,
4914709,K06470.01,,FALSE POSITIVE,8.653039960,,,,
4914737,K06471.01,,FALSE POSITIVE,8.653119030,,,,
4917014,K06472.01,,FALSE POSITIVE,0.796815149,,,,
4931073,K06473.01,,FALSE POSITIVE,26.951237675,,,,
4932691,K06474.01,,FALSE POSITIVE,18.112088770,,,,
4939265,K06475.01,,CANDIDATE,4.845059850,,,,
4940201,K06476.01,,FALSE POSITIVE,4.408295716,,,,
4946680,K06477.01,,FALSE POSITIVE,8.665259912,,,,
4947726,K06478.01,,FALSE POSITIVE,4.726086185,,,,
4948863,K06479.01,,FALSE POSITIVE,8.643550046,,,,
4949027,K06480.01,,FALSE POSITIVE,1.061003270,,,,
4949214,K06481.01,,FALSE POSITIVE,0.922030594,,,,
4950341,K06482.01,,FALSE POSITIVE,611.092990000,,,,
4950557,K06483.01,,FALSE POSITIVE,24.714790706,,,,
4995716,K06484.01,,CANDIDATE,16.119144900,,,,
5000179,K06485.01,,FALSE POSITIVE,3.632934700,,,,
5017058,K06486.01,,FALSE POSITIVE,1.161947482,,,,
5018787,K06487.01,,FALSE POSITIVE,0.607191908,,,,
5019567,K06488.01,,FALSE POSITIVE,1.174301830,,,,
5021432,K06489.01,,CANDIDATE,14.056522560,,,,
5021732,K06490.01,,FALSE POSITIVE,15.039464523,,,,
5022440,K06491.01,,FALSE POSITIVE,3.693951168,,,,
5022900,K06492.01,,FALSE POSITIVE,1.056802870,,,,
5024126,K06493.01,,FALSE POSITIVE,0.787122102,,,,
5024268,K06494.01,,FALSE POSITIVE,2.150452950,,,,
5024372,K06495.01,,FALSE POSITIVE,0.561524348,,,,
5025217,K06496.01,,FALSE POSITIVE,1.787529210,,,,
5025234,K06497.01,,FALSE POSITIVE,1.775553330,,,,
5025294,K06498.01,,FALSE POSITIVE,5.462689263,,,,
5026187,K06499.01,,FALSE POSITIVE,3.589666810,,,,
5031804,K06500.01,,FALSE POSITIVE,1.373478670,,,,
5031882,K06501.01,,FALSE POSITIVE,1.009602350,,,,
5036516,K06502.01,,FALSE POSITIVE,1.060996585,,,,
5036530,K06503.01,,FALSE POSITIVE,2.735152701,,,,
5036530,K06503.02,,FALSE POSITIVE,1.365138390,,,,
5036538,K06504.01,,FALSE POSITIVE,1.061008464,,,,
5038469,K06505.01,,FALSE POSITIVE,1.368401670,,,,
5039687,K06506.01,,FALSE POSITIVE,5.895706900,,,,
5042785,K06507.01,,FALSE POSITIVE,1.674737790,,,,
5078879,K06508.01,,FALSE POSITIVE,1.039370613,,,,
5080346,K06509.01,,FALSE POSITIVE,2.311694250,,,,
5080652,K06510.01,,FALSE POSITIVE,2.072177815,,,,
5083138,K06511.01,,CANDIDATE,27.122801000,,,,
5083252,K06512.01,,FALSE POSITIVE,2.500560859,,,,
5087223,K06513.01,,CANDIDATE,5.622411110,,,,
5091075,K06514.01,,FALSE POSITIVE,1.256257380,,,,
5091614,K06515.01,,FALSE POSITIVE,21.142458554,,,,
5092799,K06516.01,,CANDIDATE,11.290155900,,,,
5092799,K06516.02,,CANDIDATE,28.247533030,,,,
5094301,K06517.01,,FALSE POSITIVE,0.995195590,,,,
5095269,K06518.01,,FALSE POSITIVE,18.611957253,,,,
5097278,K06519.01,,FALSE POSITIVE,0.732406620,,,,
5098757,K06520.01,,FALSE POSITIVE,2.954598000,,,,
5111801,K06521.01,,FALSE POSITIVE,0.562006231,,,,
5112198,K06522.01,,FALSE POSITIVE,3.215590540,,,,
5113809,K06523.01,,FALSE POSITIVE,1.547426532,,,,
5115178,K06524.01,,FALSE POSITIVE,12.851722103,,,,
5115379,K06525.01,,FALSE POSITIVE,4.205579700,,,,
5115688,K06526.01,,CANDIDATE,486.778320000,,,,
5119143,K06527.01,,FALSE POSITIVE,0.530799654,,,,
5125048,K06528.01,,FALSE POSITIVE,0.568187690,,,,
5126627,K06529.01,,FALSE POSITIVE,1.009477900,,,,
5130890,K06530.01,,FALSE POSITIVE,0.910577950,,,,
5164794,K06531.01,,FALSE POSITIVE,1.042941900,,,,
5171707,K06532.01,,CANDIDATE,0.813998812,,,,
5172274,K06533.01,,FALSE POSITIVE,6.126509130,,,,
5174492,K06534.01,,FALSE POSITIVE,0.720589427,,,,
5174920,K06535.01,,FALSE POSITIVE,0.950487062,,,,
5181455,K06536.01,,FALSE POSITIVE,5.579631021,,,,
5193386,K06537.01,,FALSE POSITIVE,21.378311020,,,,
5193439,K06538.01,,CANDIDATE,129.847318000,,,,
5196851,K06539.01,,FALSE POSITIVE,0.541396363,,,,
5199978,K06540.01,,FALSE POSITIVE,0.550509602,,,,
5211470,K06541.01,,FALSE POSITIVE,2.404293523,,,,
5211470,K06541.02,,FALSE POSITIVE,0.938074536,,,,
5215508,K06542.01,,CANDIDATE,0.886744300,,,,
5216727,K06543.01,,FALSE POSITIVE,0.756511623,,,,
5218014,K06544.01,,FALSE POSITIVE,10.845286549,,,,
5255552,K06545.01,,FALSE POSITIVE,32.455412690,,,,
5263167,K06546.01,,CANDIDATE,3.394019630,,,,
5266937,K06547.01,,FALSE POSITIVE,5.917085496,,,,
5269407,K06548.01,,FALSE POSITIVE,0.958871144,,,,
5271803,K06549.01,,FALSE POSITIVE,0.540246300,,,,
5272571,K06550.01,,FALSE POSITIVE,1.288046428,,,,
5282656,K06551.01,,FALSE POSITIVE,1.516372183,,,,
5284133,K06552.01,,FALSE POSITIVE,8.784575777,,,,
5285607,K06553.01,,FALSE POSITIVE,1.949700508,,,,
5286786,K06554.01,,FALSE POSITIVE,9.948701373,,,,
5288543,K06555.01,,FALSE POSITIVE,3.457078812,,,,
5294739,K06556.01,,FALSE POSITIVE,3.735993484,,,,
5295206,K06557.01,,CANDIDATE,6.634480230,,,,
5298620,K06558.01,,FALSE POSITIVE,12.423967700,,,,
5300878,K06559.01,,FALSE POSITIVE,0.639721284,,,,
5301955,K06560.01,,FALSE POSITIVE,0.683964520,,,,
5306862,K06561.01,,FALSE POSITIVE,2.025580416,,,,
5307574,K06562.01,,FALSE POSITIVE,58.643790000,,,,
5308778,K06563.01,,FALSE POSITIVE,20.282819160,,,,
5310435,K06564.01,,FALSE POSITIVE,4.931365987,,,,
5343976,K06565.01,,FALSE POSITIVE,4.331392455,,,,
5347537,K06566.01,,FALSE POSITIVE,345.184672800,,,,
5347784,K06567.01,,FALSE POSITIVE,9.584056670,,,,
5353938,K06568.01,,CANDIDATE,6.276515920,,,,
5359678,K06569.01,,FALSE POSITIVE,3.115304946,,,,
5380812,K06570.01,,CANDIDATE,16.214474000,,,,
5385469,K06571.01,,FALSE POSITIVE,12.422524000,,,,
5385647,K06572.01,,FALSE POSITIVE,12.426926400,,,,
5385667,K06573.01,,FALSE POSITIVE,12.426180900,,,,
5388229,K06574.01,,FALSE POSITIVE,0.618105420,,,,
5389184,K06575.01,,FALSE POSITIVE,1.069951360,,,,
5393558,K06576.01,,FALSE POSITIVE,10.217121652,,,,
5397905,K06577.01,,FALSE POSITIVE,0.618060842,,,,
5444392,K06578.01,,FALSE POSITIVE,0.759764419,,,,
5456979,K06579.01,,CANDIDATE,2.652808200,,,,
5460835,K06580.01,,FALSE POSITIVE,21.539269242,,,,
5462901,K06581.01,,FALSE POSITIVE,5.270733213,,,,
5466109,K06582.01,,CANDIDATE,2.431355420,,,,
5471010,K06583.01,,FALSE POSITIVE,12.423215800,,,,
5471141,K06584.01,,FALSE POSITIVE,12.425381200,,,,
5471328,K06585.01,,FALSE POSITIVE,12.425559990,,,,
5471415,K06586.01,,FALSE POSITIVE,12.425744200,,,,
5471480,K06587.01,,FALSE POSITIVE,12.425424100,,,,
5475712,K06588.01,,FALSE POSITIVE,2.991884392,,,,
5479973,K06589.01,,FALSE POSITIVE,1.795273026,,,,
5513822,K06590.01,,FALSE POSITIVE,0.755109271,,,,
5513833,K06591.01,,FALSE POSITIVE,0.755101141,,,,
5529501,K06592.01,,FALSE POSITIVE,1.519451820,,,,
5529560,K06593.01,,FALSE POSITIVE,0.759755409,,,,
5530881,K06594.01,,FALSE POSITIVE,5.082523739,,,,
5534476,K06595.01,,FALSE POSITIVE,1.025472710,,,,
5534702,K06596.01,,FALSE POSITIVE,1.025465924,,,,
5535280,K06597.01,,FALSE POSITIVE,74.985292949,,,,
5552808,K06598.01,,CANDIDATE,10.952103610,,,,
5553624,K06599.01,,FALSE POSITIVE,25.762056721,,,,
5564082,K06600.01,,CANDIDATE,2.705816140,,,,
5597361,K06601.01,,CANDIDATE,17.992597300,,,,
5598639,K06602.01,,FALSE POSITIVE,0.648775795,,,,
5610698,K06603.01,,FALSE POSITIVE,4.132521615,,,,
5616489,K06604.01,,FALSE POSITIVE,410.885270000,,,,
5617510,K06605.01,,CANDIDATE,74.371666000,,,,
5621294,K06606.01,,FALSE POSITIVE,0.938905082,,,,
5621299,K06607.01,,FALSE POSITIVE,0.938915320,,,,
5622250,K06608.01,,FALSE POSITIVE,16.294213708,,,,
5632781,K06609.01,,FALSE POSITIVE,11.025202050,,,,
5633259,K06610.01,,CANDIDATE,315.077171920,,,,
5647638,K06611.01,,FALSE POSITIVE,1.216078730,,,,
5653126,K06612.01,,FALSE POSITIVE,38.495369850,,,,
5653126,K06612.02,,FALSE POSITIVE,2.404483552,,,,
5686974,K06613.01,,FALSE POSITIVE,4.182244160,,,,
5696909,K06614.01,,FALSE POSITIVE,0.643002821,,,,
5697628,K06615.01,,FALSE POSITIVE,1.951195410,,,,
5700330,K06616.01,,FALSE POSITIVE,53.220416998,,,,
5702770,K06617.01,,CANDIDATE,8.001889700,,,,
5706592,K06618.01,,CANDIDATE,8.604085800,,,,
5716244,K06619.01,,FALSE POSITIVE,1.330333096,,,,
5725851,K06620.01,,FALSE POSITIVE,1.140133012,,,,
5731312,K06621.01,,FALSE POSITIVE,7.946367138,,,,
5735878,K06622.01,,FALSE POSITIVE,16.832079803,,,,
5736461,K06623.01,,FALSE POSITIVE,7.346159047,,,,
5737869,K06624.01,,FALSE POSITIVE,26.240243800,,,,
5771589,K06625.01,,FALSE POSITIVE,10.738427243,,,,
5781192,K06626.01,,FALSE POSITIVE,9.459993213,,,,
5802285,K06627.01,,FALSE POSITIVE,1.208524388,,,,
5802470,K06628.01,,FALSE POSITIVE,3.791874430,,,,
5807579,K06629.01,,FALSE POSITIVE,17.844323157,,,,
5809372,K06630.01,,FALSE POSITIVE,34.650636800,,,,
5860347,K06631.01,,CANDIDATE,2.562712320,,,,
5871918,K06632.01,,FALSE POSITIVE,12.643303542,,,,
5894825,K06633.01,,FALSE POSITIVE,1.362939430,,,,
5894972,K06634.01,,FALSE POSITIVE,3.343285340,,,,
5951140,K06635.01,,CANDIDATE,0.527401210,,,,
5952309,K06636.01,,FALSE POSITIVE,0.905678252,,,,
5952457,K06637.01,,FALSE POSITIVE,0.905672916,,,,
5962514,K06639.01,,FALSE POSITIVE,0.790046373,,,,
5962716,K06640.01,,FALSE POSITIVE,1.804591904,,,,
5966732,K06641.01,,CANDIDATE,1.400903699,,,,
5977541,K06642.01,,FALSE POSITIVE,1.140735280,,,,
5977804,K06643.01,,FALSE POSITIVE,3.319766830,,,,
5983348,K06644.01,,FALSE POSITIVE,25.150788449,,,,
5990753,K06645.01,,FALSE POSITIVE,7.216360910,,,,
6019971,K06646.01,,CANDIDATE,7.135663300,,,,
6029130,K06647.01,,FALSE POSITIVE,12.591656377,,,,
6035335,K06648.01,,FALSE POSITIVE,1.044408447,,,,
6041511,K06649.01,,FALSE POSITIVE,0.977051140,,,,
6042116,K06650.01,,FALSE POSITIVE,5.407157086,,,,
6042663,K06651.01,,FALSE POSITIVE,30.971766472,,,,
6044064,K06652.01,,FALSE POSITIVE,5.063188030,,,,
6045093,K06653.01,,CANDIDATE,28.268216700,,,,
6046311,K06654.01,,FALSE POSITIVE,0.957476003,,,,
6048106,K06655.01,,FALSE POSITIVE,1.559360638,,,,
6048255,K06656.01,,FALSE POSITIVE,0.576272480,,,,
6057750,K06657.01,,CANDIDATE,1.603705800,,,,
6060580,K06658.01,,FALSE POSITIVE,2.313367981,,,,
